id,accommodation_name,accommodation_type,accommodation_addr,accommodation_score,accommodation_pic,accommodation_price,accommodation_lat,accommodation_lng
125452,르컬렉티브 서울서초,호텔,남부터미널역 도보 6분,9.7,https://image.goodchoice.kr/images/web_v3/bg_trans.png,숙박 다른날짜 확인,37.487122219665,127.01318319451
125452,프로비스타 호텔,호텔,교대역 도보 4분,8.9,https://image.goodchoice.kr/images/web_v3/bg_trans.png,숙박 다른날짜 확인,37.494815730115,127.01862887011
125452,오라카이 청계산 호텔,호텔,청계산입구역 부근,9.6,https://image.goodchoice.kr/images/web_v3/bg_trans.png,판매 완료,37.448823205,127.0548517629
125452,방배 HOTEL 2001,모텔,서울 서초구 방배동,9.3,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"숙박 예약 70,000원",37.494841894558,126.98622731002
125452,더 리버사이드 호텔,호텔,신사역 도보 5분,7.8,https://image.goodchoice.kr/images/web_v3/bg_trans.png,숙박 다른날짜 확인,37.518644693993,127.01809884044
125452,신사 라트리,모텔,서울 서초구 잠원동,9.3,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"숙박 50,000원",37.51597768,127.018347
125452,양재 30Month Hotel,모텔,서울 서초구 양재동,8.6,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"숙박 70,000원",37.484080765541,127.03868200997
125452,서초 나인스,모텔,서울 서초구 서초동,9.3,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"숙박 90,000원",37.48627396,127.0136134
125452,서초 유원호텔,모텔,서울 서초구 서초동,8.8,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"숙박 예약 99,800원",37.485174817288,127.01284896466
125452,서초 자스민,모텔,서울 서초구 서초동,8.7,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"숙박 예약 90,000원",37.4874308236,127.013894124
125452,더케이 호텔 서울,호텔,서울 서초구 양재동,8.7,https://image.goodchoice.kr/images/web_v3/bg_trans.png,숙박 다른날짜 확인,37.466772338856,127.03281764187
125452,호텔티롤,호텔,서울 서초구 잠원동,8.9,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"남은 객실 1개
 100,000원",37.515055266528,127.01694875226
125452,방배 오슬로,모텔,서울 서초구 방배동,8.6,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"숙박 예약 40,000원",37.49207302,126.9880047
125452,힐튼 가든인 서울 강남,호텔,양재역 도보 1분,9.6,https://image.goodchoice.kr/images/web_v3/bg_trans.png,숙박 다른날짜 확인,37.485914217258,127.03275511932
125452,소설 호텔,호텔,서울 서초구 서초동,9.2,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"남은 객실 1개
 180,000원",37.486347371958,127.01380312895
125452,서초 인투라온 호텔앤레지던스,호텔,서울 서초구 서초동,9.4,https://image.goodchoice.kr/images/web_v3/bg_trans.png,숙박 다른날짜 확인,37.487122219665,127.01318319451
125452,어반 플레이스 강남,호텔,강남역 도보 10분,8.8,https://image.goodchoice.kr/images/web_v3/bg_trans.png,숙박 다른날짜 확인,37.491648412058,127.02895676517
125452,호텔 페이토 강남,호텔,양재역 도보 5분,9.2,https://image.goodchoice.kr/images/web_v3/bg_trans.png,숙박 다른날짜 확인,37.486558559845,127.03264086139
125452,오클라우드 호텔,호텔,신논현역 도보 5분,9.1,https://image.goodchoice.kr/images/web_v3/bg_trans.png,숙박 다른날짜 확인,37.5030454921,127.0238085939
125452,서초 아르누보씨티 호텔앤레지던스,호텔,서울 서초구 서초동,7.7,https://image.goodchoice.kr/images/web_v3/bg_trans.png,숙박 다른날짜 확인,37.496283628002,127.02040069582
125452,강남 아르누보씨티,호텔,강남역 도보 5분,8.9,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"남은 객실 1개
 325,000원",37.493515507462,127.02809355601
125452,JW 메리어트 호텔 서울,호텔,서울 서초구 반포동,9.7,https://image.goodchoice.kr/images/web_v3/bg_trans.png,숙박 다른날짜 확인,37.504364114856,127.00362088806
125453,별빛아리수펜션,펜션,경기 남양주시 화도읍 금남리 산,9.9,https://image.goodchoice.kr/resize_1000X500x0/affiliate/2023/05/22/646b13b182b44.jpg,숙박 다른날짜 확인,37.616601341574,127.34220602375
125453,남양주 나인스톤,모텔,경기 남양주시 화도읍 구암리,9.5,https://image.goodchoice.kr/resize_1000X500x0/adimg_new/64973/302636/34fd63b7dcb49940d39534257315c5ec.jpg,"숙박 50,000원",37.663919816968,127.3619866282
125453,남양주 썬,모텔,경기 남양주시 화도읍 금남리,9.7,https://image.goodchoice.kr/resize_1000X500x0/adimg_new/64583/11983/c6cee9035ac3ff4547c4e9eb1e8d7cb1.JPG,"숙박 40,000원",37.655280029094,127.36990196022
125453,남양주 No.25 - 남양주북한강점,모텔,경기 남양주시 화도읍 금남리,9.4,https://image.goodchoice.kr/resize_1000X500x0/adimg_new/52994/284251/a90d39b14b0b641e914d2be2ad11030c.jpg,"50,000
숙박 예약특가 45,000원",37.6401724751,127.3570449704
125453,남양주 달,모텔,경기 남양주시 화도읍 월산리,9.6,https://image.goodchoice.kr/resize_1000X500x0/adimg_new/5243/31484/96c8bad47885b4baefc50623b05892c5.jpg,"숙박 예약 40,000원",37.6518332,127.3290747
125453,남양주 디 어게인 드라이브인 호텔,모텔,경기 남양주시 화도읍 금남리,9.8,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"숙박 60,000원",37.639182074319,127.35738658777
125453,남양주 아인티오펜션,펜션,경기 남양주시 화도읍 구암리,9.1,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"100,000원",37.683809270861,127.37069375199
125453,남양주 제니스,모텔,경기 남양주시 화도읍 금남리,9.7,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"숙박 예약 60,000원",37.638905949423,127.35493074965
125453,남양주 썸,모텔,경기 남양주시 화도읍 구암리,9.3,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"숙박 예약 50,000원",37.6731255234,127.374826658
125453,남양주 더드림핑,캠핑,피아노폭포 차량 7분,7.8,https://image.goodchoice.kr/images/web_v3/bg_trans.png,숙박 다른날짜 확인,37.6528182225,127.3700376314
125453,남양주 아인티오 키즈펜션,펜션,경기 남양주시 화도읍 구암리,9.5,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"200,000원",37.683809270861,127.37069375199
125454,김포 퀸,모텔,경기 김포시 하성면 하사리,9.7,https://image.goodchoice.kr/resize_1000X500x0/adimg_new/61478/253650/b4eb68b8d69d2c08ba7eaf54c03b0b81.jpg,"숙박 예약 40,000원",37.700327390491,126.63542318677
125454,김포 벨루치 드라이브인,모텔,경기 김포시 하성면 전류리,8.4,https://image.goodchoice.kr/resize_1000X500x0/adimg_new/6152/38720/90b039f68ccb2a3d6ccbf8695f40c10c.jpg,"숙박 예약 50,000원",37.69805019,126.6609423
125455,더 클래식 카라반&글램핑,캠핑,산정호수 차량 22분,10.0,https://image.goodchoice.kr/resize_1000X500x0/affiliate/2023/08/03/64cb2f6fbf720.jpg,숙박 다른날짜 확인,38.029518041344,127.35949761463
125455,쏘쿨이네글램핑,캠핑,백운계곡 차량 6분,10.0,https://image.goodchoice.kr/resize_1000X500x0/affiliate/2023/07/13/15/1685081623888JNjcqKZYw6wpyNdOI0q.jpg,"남은 객실 1개
 130,000원",38.05295162547,127.3834290709
125455,포천 글램파크 캠핑장,캠핑,경기 포천시 이동면 연곡리,9.5,https://image.goodchoice.kr/resize_1000X500x0/affiliate/2023/03/13/640e82d2b3d7f.jpg,숙박 다른날짜 확인,38.018860750458,127.36442126784
125455,포천 산마루캠핑장,캠핑,잠곡저수지 차량 13분,8.7,https://image.goodchoice.kr/resize_1000X500x0/affiliate/2023/06/13/6487f5630d978.jpg,숙박 다른날짜 확인,38.112000797375,127.39954990855
125455,포천 백운계곡 글램핑,캠핑,경기 포천시 이동면 도평리,8.2,https://image.goodchoice.kr/resize_1000X500x0/affiliate/2022/06/12/62a5f2135ca52.jpg,숙박 다른날짜 확인,38.051823360478,127.38520714386
125455,포천 우리 키즈 풀빌라,펜션,평강랜드 차량 24분,9.5,https://image.goodchoice.kr/resize_1000X500x0/affiliate/2023/10/13/17/9skfYLoljpaK.jpg,"160,600원",38.088227811902,127.39170409617
125455,포천 채움글램핑&카라반,캠핑,백운계곡관광지 차량 4분,8.5,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"남은 객실 1개
 89,000원",38.065200374391,127.38981341688
125455,포천 빌라지오,펜션,백운계곡 차량 3분,4.0,https://image.goodchoice.kr/images/web_v3/bg_trans.png,숙박 다른날짜 확인,38.081989833112,127.42241620046
125455,포천 썬오브글램핑,캠핑,산정호수 차량 14분,8.6,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"49,000원",38.087745324251,127.38965953277
125455,글램핑클럽레스피아 in 포천백운계곡,캠핑,백운계곡 차량 4분,6.1,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"남은 객실 2개
 43,200원",38.059831118514,127.38757439653
125455,포천 파인트리글램핑&카라반,캠핑,경기 포천시 이동면 연곡리,8.6,https://image.goodchoice.kr/images/web_v3/bg_trans.png,판매 완료,38.020676368,127.3641629721
125455,포천 하나둘셋넷 애견 카라반,펜션,백운계곡 차량 7분,10.0,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"129,000원",38.088227811902,127.39170409617
125455,포천 토담키즈풀빌라,펜션,운악산 차량 22분,9.7,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"199,000
149,000원",38.017671686759,127.31564115971
125455,더존카라반&글램핑,캠핑,백운계곡 차량 13분,-1,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"79,000원",38.033103358717,127.37950228713
125455,파인트리오토캠핑장,캠핑,백운계곡 차량 13분,8.6,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"남은 객실 1개
 50,000원",38.020675825341,127.36416365274
125455,산마루글램핑카라반,캠핑,이동갈비 차량 10분,10.0,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"남은 객실 1개
 99,000원",37.995075194445,127.37465501604
125455,새연리조트글램핑 포천점,펜션,백운계곡 차량 7분,8.8,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"399,000
79,000원",38.083840682243,127.38990472938
125455,포천 프로미스 캠프,캠핑,경기 포천시 이동면 장암리,9.7,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"남은 객실 1개
 190,000원",38.051308979555,127.3480146564
125455,여울카라반,캠핑,백운계곡 도보 1분,9.9,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"남은 객실 1개
 109,000원",38.048211540588,127.3775282123
125455,포천 키즈글램핑GEO,펜션,경기 포천시 이동면 도평리,8.8,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"109,000원",38.110496782124,127.39690388987
125455,계곡을품은펜션,펜션,약사동계곡 차량 5분,9.7,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"100,000원",38.098472023199,127.39392509854
125455,포천 어서오시개냥 애견펜션,펜션,백운계곡 차량 9분,8.4,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"100,000원",38.044283921785,127.37501624841
125455,포천 우리글램핑 카라반,캠핑,백운계곡 차량 8분,8.9,https://image.goodchoice.kr/images/web_v3/bg_trans.png,숙박 다른날짜 확인,38.088600708139,127.39151207541
125455,포천클럽프라비다,캠핑,산정호수 차량 17분,9.3,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"남은 객실 2개
 69,000원",38.107939868981,127.39683794763
125455,포천 장미정원펜션,펜션,산정호수 차량 13분,10.0,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"120,000원",38.010895544492,127.33679171942
125455,포천 여우재산장,펜션,산정호수 차량 7분,8.5,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"90,000원",38.051099759962,127.34860132562
125455,포천HJ글램핑,캠핑,백운계곡 차량 6분,9.2,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"남은 객실 1개
 69,000원",38.079149234587,127.38999789557
125455,포천 비발디하우스 캠핑&펜션,펜션,산정호수 차량 15분,9.1,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"40,000원",38.096061693289,127.39361347643
125455,포천 쉼표 펜션,펜션,산정호수 차량 10분,9.8,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"60,000원",38.024424429032,127.32550149383
125455,포천 산울터애견동반펜션,펜션,산정호수 차량 24분,9.2,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"140,000원",38.025656578337,127.38799041105
125455,포천 푸른산마루펜션,펜션,백운계곡 차량 18분,6.7,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"120,000원",37.994673863356,127.3748148612
125455,포천 히든밸리,펜션,산정호수 차량 12분,9.4,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"100,000원",38.084756757022,127.38943439603
125455,포천 고은숲속 펜션,펜션,백운계곡 차량 15분,10.0,https://image.goodchoice.kr/images/web_v3/bg_trans.png,숙박 다른날짜 확인,38.053148884564,127.3487876432
125455,포천 백운힐링밸리,펜션,백운계곡 도보 13분,8.7,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"150,000원",38.076264727795,127.41797944706
125455,포천 메사캠핑장,캠핑,산정호수 차량 15분,9.3,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"85,000원",38.078143605358,127.38722812661
125456,곤지암 리조트,호텔,곤지암터미널 차량 12분,9.5,https://image.goodchoice.kr/resize_1000X500x0/affiliate/2023/10/05/651e69ce4e4d6.jpg,숙박 다른날짜 확인,37.336854228752,127.30102526363
125456,쉼371,펜션,화담숲 차량 3분,9.3,https://image.goodchoice.kr/resize_1000X500x0/affiliate/2023/05/30/10/1684395666213Vrx2TIT4sWWYg98s3f0.jpg,"110,000
80,000원",37.339772936057,127.30229393196
125456,곤지암 이레펜션,펜션,화담숲 차량 2분,10.0,https://image.goodchoice.kr/resize_1000X500x0/affiliate/2023/08/22/15/1c1ac748-297f-490e-b2e3-9343889092de-original.jpg,"90,000
80,000원",37.338672330457,127.30225893934
125456,곤지암 프리메오스,펜션,곤지암스키장 차량 5분,-1,https://image.goodchoice.kr/resize_1000X500x0/affiliate/2023/09/08/17/c9b3e5d2-3fcf-42cf-adab-29ff3d0fc898-original.jpg,"700,000
441,000원",37.340421236881,127.30394221439
125456,광주 참깨펜션,펜션,경기 광주시 도척면 도웅리,-1,https://image.goodchoice.kr/resize_1000X500x0/affiliate/2023/10/13/14/1686554474375efCBVmn1DdS5xqcn9xE.jpg,"120,000원",37.338170581286,127.30076104051
125456,경기 더케이플러스펜션,펜션,경기 광주시 도척면 도웅리,9.6,https://image.goodchoice.kr/resize_1000X500x0/affiliate/2023/10/18/13/a36f8aea037c46e3b955ea2a50022256.jpg,"120,000원",37.338382259578,127.30591648383
125456,K401 독채 펜션,펜션,경기 광주시 도척면 궁평리,9.4,https://image.goodchoice.kr/images/web_v3/bg_trans.png,숙박 다른날짜 확인,37.3405676284,127.3164268003
125456,경기 곤지암반딧불펜션,펜션,곤지암리조트 차량 1분,9.1,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"100,000원",37.33920252789,127.30231658512
125456,곤지암미스클라라,펜션,곤지암스키장 차량 3분,-1,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"220,000원",37.337703706296,127.30570327509
125456,곤지암 해오름펜션,펜션,곤지암리조트 차량 2분,9.6,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"270,000원",37.339041915915,127.3034619069
125456,경기 라르고펜션,펜션,곤지암리조트 차량 2분,9.8,https://image.goodchoice.kr/images/web_v3/bg_trans.png,판매 완료,37.337726160502,127.30587037735
125456,경기 샵테라스펜션,펜션,곤지암리조트 차량 3분,9.5,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"220,000원",37.337785574102,127.30610037178
125456,알파인펜션,펜션,곤지암리조트 차량 3분,10.0,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"220,000원",37.339764755248,127.30246294623
125456,경기 곤지암 나무펜션,펜션,곤지암리조트 차량 3분,9.3,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"220,000원",37.337622915357,127.30548188373
125456,경기 올포펜션,펜션,곤지암리조트 차량 5분,9.0,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"300,000
240,000원",37.340565113164,127.31574946611
125457,산본 호텔 인 카페,모텔,경기 군포시 산본동,9.4,https://image.goodchoice.kr/resize_1000X500x0/adimg_new/49278/135352/8b64fe041dc407cb86b41865b62f7568.jpg,"40,000
숙박 예약특가 35,000원",37.3590864985,126.933709103
125457,산본 CF,모텔,경기 군포시 산본동,9.4,https://image.goodchoice.kr/resize_1000X500x0/adimg_new/105/517785/e2d4cd7a33c861a962711dcf46af89ec.jpg,"숙박 예약 40,000원",37.3583072,126.9322875
125457,산본 짬-ZZAM,모텔,경기 군포시 산본동,9.5,https://image.goodchoice.kr/resize_1000X500x0/adimg_new/1091/5988/fd209013c55d7ff662d5de5559a260e9.jpg,"숙박 예약 40,000원",37.3602785,126.9320329
125457,금정 BAND-밴드,모텔,경기 군포시 금정동,9.5,https://image.goodchoice.kr/resize_1000X500x0/adimg_new/101/216099/debb73c042b9b9fc63d04a8937d9502d.jpg,"숙박 예약 35,000원",37.36344674,126.9465244
125457,금정 1004,모텔,경기 군포시 금정동,9.5,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"숙박 예약 40,000원",37.36752549,126.9441372
125457,산본 스테이온 호텔,모텔,경기 군포시 산본동,-1,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"숙박 예약 40,000원",37.359683854956,126.93286650279
125457,산본 MUL,모텔,경기 군포시 산본동,9.2,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"35,000
숙박 예약특가 30,000원",37.35930965,126.9331761
125457,금정 빠리몽,모텔,경기 군포시 산본동,9.5,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"숙박 예약 60,000원",37.37079715,126.942333
125457,금정 줌,모텔,경기 군포시 금정동,9.5,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"37,000
숙박 예약특가 34,000원",37.36375149,126.943097
125457,금정 테마,모텔,경기 군포시 금정동,9.4,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"숙박 40,000원",37.36849509,126.9443352
125457,금정 리젠시,모텔,경기 군포시 금정동,9.3,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"숙박 예약 35,000원",37.3676445366,126.944362967
125457,산본 CC,모텔,경기 군포시 산본동,9.5,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"숙박 예약 35,000원",37.36028786,126.929545
125457,군포 비바체,모텔,경기 군포시 당동,9.2,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"숙박 예약 50,000원",37.3520688104,126.9470561919
125457,금정 아름,모텔,경기 군포시 금정동,8.5,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"숙박 예약 35,000원",37.363599729,126.9422753313
125457,산본 꿈의 궁전,모텔,경기 군포시 산본동,9.3,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"숙박 예약 40,000원",37.3583072,126.9322875
125457,금정 초콜릿,모텔,경기 군포시 산본동,9.5,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"숙박 예약 35,000원",37.37086929,126.9424458
125457,산본 프라하,모텔,경기 군포시 산본동,9.2,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"숙박 예약 40,000원",37.3586315545,126.932251131
125457,산본 드림팰리스,모텔,경기 군포시 산본동,9.4,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"숙박 예약 40,000원",37.35948958,126.9326973
125457,군포 리츠,모텔,경기 군포시 당동,9.2,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"숙박 예약 45,000원",37.35110587,126.9456528
125457,금정 큐브,모텔,경기 군포시 금정동,9.6,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"숙박 예약 35,000원",37.3630337,126.9419145
125458,북한강 돌체카사호텔,호텔,운길산역 차량 14분,9.6,https://image.goodchoice.kr/resize_1000X500x0/affiliate/2021/11/08/6188b670bbd55.jpg,"남은 객실 1개
 60,000원",37.604290842175,127.34051694325
125458,남양주 호텔 에이,모텔,경기 남양주시 조안면 삼봉리,7.8,https://image.goodchoice.kr/resize_1000X500x0/adimg_new/71224/454688/240ca5759682b18efd2c28d618ff5d15.jpg,"숙박 예약 60,000원",37.593676180849,127.33843370185
125458,남양주 돌체카사호텔,모텔,경기 남양주시 조안면 삼봉리,9.0,https://image.goodchoice.kr/resize_1000X500x0/adimg_new/71075/450207/870b4ff1d543b38ef0084a41425db61e.jpg,"숙박 예약 60,000원",37.604290842175,127.34051694325
125458,남양주 노블리안하우스펜션,펜션,물의정원 차량 10분,9.3,https://image.goodchoice.kr/resize_1000X500x0/affiliate/2021/11/19/18/b7f62d6bfe574507a9117e0f8496d9df.jpg,"150,000
130,000원",37.595353274952,127.33237946747
125458,남양주 펜션 데일리,펜션,두물머리 차량 16분,-1,https://image.goodchoice.kr/resize_1000X500x0/affiliate/2021/07/29/23/1600185191522MjpwYgZSDXjtkV39oR0.jpg,"459,000
439,000원",37.595190313784,127.33230570733
125459,르메르펜션,펜션,축령산자연휴양림 차량 11분,10.0,https://image.goodchoice.kr/resize_1000X500x0/affiliate/2023/05/26/17/1685086425415SxZcUv8XiMNciOaceW9.jpg,"229,000
179,000원",37.735862127765,127.32560999839
125459,모모268,펜션,경기 남양주시 수동면 송천리,10.0,https://image.goodchoice.kr/resize_1000X500x0/affiliate/2023/05/23/19/momo268_U0GPegIj_03B1B3C3BC_GP104920_1.jpg,"140,000원",37.693395475907,127.36106974983
125459,남양주 산속캠핑장펜션&글램핑&카라반,펜션,축령산 차량 17분,5.3,https://image.goodchoice.kr/resize_1000X500x0/affiliate/2023/08/07/17/d4SRrfD5v61j.jpg,"100,900원",37.766308979126,127.283855939
125459,남양주 호텔 윈스테이,모텔,경기 남양주시 수동면 송천리,-1,https://image.goodchoice.kr/resize_1000X500x0/adimg_new/76102/542850/6b3229a17ccd36cfffd1e290c45a9a77.jpg,"숙박 예약 60,000원",37.693370275851,127.32507454121
125459,남양주 포시즌풀빌라,펜션,물맑음수목원 차량 5분,-1,https://image.goodchoice.kr/resize_1000X500x0/affiliate/2023/09/20/650a4d6953c3b.jpg,숙박 다른날짜 확인,37.704200419429,127.30375037259
125459,클럽레스피아IN남양주2호점,캠핑,경기 남양주시 수동면 내방리,7.2,https://image.goodchoice.kr/images/web_v3/bg_trans.png,숙박 다른날짜 확인,37.764905123198,127.28448113176
125459,남양주 더버드스파펜션,펜션,자연휴양림 차량 27분,10.0,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"185,000
166,500원",37.723900042253,127.31097261853
125459,남양주 하이맘 키즈 가족 펜션 블랙,펜션,경기 남양주시 수동면 수산리,9.8,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"69,000원",37.722263992723,127.27275188864
125459,클로버풀빌라,펜션,경기 남양주시 수동면 수산리 산,10.0,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"350,000원",37.728362723581,127.28465005903
125459,남양주 코지힐,펜션,경기 남양주시 수동면 내방리,9.5,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"119,000원",37.74343818763,127.2908744865
125459,남양주 정원펜션,펜션,경기 남양주시 수동면 수산리,7.3,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"150,000원",37.736091931701,127.28729268332
125459,메이드유펜션,펜션,모란미술관 차량 17분,-1,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"120,000원",37.692126392812,127.37087392878
125459,남양주 벨하우스글램핑,캠핑,몽골문화촌 차량 9분,9.4,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"139,000원",37.726621444512,127.29680658342
125459,남양주 해미르펜션,펜션,축령산휴양림 도보 7분,9.1,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"80,000원",37.750664201776,127.30786466368
125459,남양주 해마루펜션,펜션,수동국민관광지 도보 7분,9.6,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"120,000원",37.747372729265,127.27595124433
125459,남양주 아지트261,펜션,천마산 차량 25분,9.7,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"170,000원",37.715230311579,127.34268511724
125459,남양주 에스나인펜션,펜션,비금계곡 차량 11분,9.2,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"120,000
85,000원",37.752970757893,127.30689835162
125459,남양주 솔마루펜션,펜션,천마산 차량 23분,9.1,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"120,000원",37.688163518094,127.3458326296
125459,남양주 쉐이리펜션,펜션,축령산자연휴양림 도보7분,8.8,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"110,000원",37.749844478229,127.30624922264
125459,대성리 수호천사 펜션,펜션,경기 남양주시 수동면 송천리,8.6,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"130,000원",37.691700430487,127.37126931584
125459,남양주 물맑음펜션,펜션,물맑음수목원 차량 12분,10.0,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"100,000원",37.712865600017,127.30670780037
125459,남양주 수동계곡 애견동반 펜션,펜션,물맑음수목원 차량 10분,9.1,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"40,000원",37.734699995468,127.29075986493
125459,남양주 산수정원펜션,펜션,축령산휴양림 차량 7분,5.7,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"77,000원",37.727977923656,127.28813467172
125459,남양주 다락펜션 소소온기,펜션,비금계곡 차량 2분,9.7,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"600,000원",37.757986700729,127.27052122847
125459,남양주 대성리A펜션,펜션,대성리역 차량 5분,9.6,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"100,000원",37.69151493881,127.36965738562
125459,남양주 로또펜션,펜션,비금계곡 차량 13분,8.7,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"90,000원",37.752192187528,127.30643171644
125459,아인펜션,펜션,경기 남양주시 수동면 송천리,8.0,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"70,000원",37.693507942359,127.36038410557
125459,남양주 DTWO펜션,펜션,경기 남양주시 수동면 송천리,8.4,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"170,000원",37.6928968226,127.36721486862
125459,대성리 펜션마루,펜션,경기 남양주시 수동면 송천리,10.0,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"180,000
150,000원",37.690721771471,127.36863452008
125459,깊은산속 옹달샘펜션,펜션,경기 남양주시 수동면 외방리,6.7,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"80,000원",37.7492049056,127.30700262
125459,남양주 통아저씨네 산그린펜션,펜션,경기 남양주시 수동면 송천리,9.2,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"200,000원",37.692955816989,127.36684474242
125459,남양주 뱅크트리펜션,펜션,비금계곡 차량 15분,10.0,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"340,000원",37.746077071191,127.30708886536
125459,남양주 꼬미엔소펜션,펜션,몽골문화촌 차량 20분,9.9,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"420,000
231,000원",37.712033691385,127.33968962529
125459,글램핑클럽레스피아 in 남양주수동계곡,캠핑,몽골문화촌 차량 2분,6.8,https://image.goodchoice.kr/images/web_v3/bg_trans.png,숙박 다른날짜 확인,37.765620761875,127.2838816817
125459,남양주 안다미로펜션,펜션,청평유원지 차량 37분,6.5,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"99,000원",37.713163162936,127.30772111909
125459,남양주 대아캠프,펜션,경기 남양주시 수동면 송천리,1.0,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"130,000원",37.691264772641,127.37119548835
125459,남양주 하비비펜션,펜션,비금계곡 차량 13분,-1,https://image.goodchoice.kr/images/web_v3/bg_trans.png,"300,000원",37.736166031347,127.31061698067
